project_id,name,state,district,project_type,land_area_hectares,affected_families,compensation_percentage,approval_delay_days,legal_disputes_count,documentation_complete,notification_complete,possession_percentage,rehabilitation_percentage,stakeholder_responsiveness,historical_district_delay_score,current_stage,actual_delay_days,delayed_flag
LA-OD-2026-0944,Jharsuguda Multimodal Logistics Hub & Industrial Township,Odisha,Jharsuguda,Industrial Corridors & SEZ,366.0,912,78.5,15,0,True,True,60.7,79.5,High,5.7,Final Acquisition Complete,0,0
LA-OD-2026-0945,Sundargarh Multimodal Logistics Hub & Industrial Township,Odisha,Sundargarh,Industrial Corridors & SEZ,984.7,1808,5.9,2,0,True,False,0.0,0.0,Medium,6.9,Preliminary Investigation,20,0
LA-MA-2026-0946,Indore Ring-Rail & Transit Oriented Development,Madhya Pradesh,Indore,Urban Metros & Smart Cities,653.9,1503,10.6,11,2,False,True,13.0,14.7,High,4.8,Compensation Assessment,77,1
LA-OD-2026-0947,Balasore Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Balasore,Railways & Dedicated Freight,683.9,791,38.0,12,3,True,True,37.4,19.0,Low,5.2,Rehabilitation & Resettlement (R&R),96,1
LA-AN-2026-0948,Vijayawada Multi-Village Barrage & Micro-Irrigation Canal,Andhra Pradesh,Vijayawada,Irrigation & Water Reservoirs,881.8,1078,20.1,14,0,False,True,15.0,13.8,Medium,4.3,Objection / Legal Hearing (Sec 15),44,1
LA-JH-2026-0949,Dhanbad Block-IV Mineral Extraction & Processing Node,Jharkhand,Dhanbad,Mining & Coal Exploration,158.2,221,11.5,32,2,False,True,0.0,0.0,Low,7.1,Land Survey & Demarcation,111,1
LA-AN-2026-0950,Visakhapatnam Ring-Rail & Transit Oriented Development,Andhra Pradesh,Visakhapatnam,Urban Metros & Smart Cities,665.7,666,42.0,25,0,True,True,12.1,15.9,Medium,3.8,Objection / Legal Hearing (Sec 15),19,0
LA-OD-2026-0951,Jharsuguda Block-IV Mineral Extraction & Processing Node,Odisha,Jharsuguda,Mining & Coal Exploration,956.4,1305,75.4,18,5,False,True,26.1,23.4,Medium,6.1,Rehabilitation & Resettlement (R&R),99,1
LA-MA-2026-0952,Gwalior Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Gwalior,Highways & Expressways,557.2,282,14.8,26,1,False,False,0.0,0.0,Low,5.1,Preliminary Investigation,93,1
LA-MA-2026-0953,Bhopal Ring-Rail & Transit Oriented Development,Madhya Pradesh,Bhopal,Urban Metros & Smart Cities,721.6,1044,8.3,39,0,False,True,0.0,0.0,Low,5.3,Notification (Sec 11),98,1
LA-TA-2026-0954,Coimbatore Ring-Rail & Transit Oriented Development,Tamil Nadu,Coimbatore,Urban Metros & Smart Cities,89.5,98,2.1,9,2,False,True,0.0,0.0,Medium,3.6,Notification (Sec 11),91,1
LA-GU-2026-0955,Ahmedabad Multimodal Logistics Hub & Industrial Township,Gujarat,Ahmedabad,Industrial Corridors & SEZ,503.1,277,16.5,17,4,False,True,1.4,2.7,Medium,3.6,Compensation Assessment,109,1
LA-AN-2026-0956,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,297.0,312,8.3,45,0,False,True,0.0,0.0,High,5.0,Notification (Sec 11),75,1
LA-AN-2026-0957,Guntur Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Guntur,Mining & Coal Exploration,134.2,156,33.9,71,0,True,True,13.8,62.2,Low,5.3,Rehabilitation & Resettlement (R&R),98,1
LA-TA-2026-0958,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,121.4,101,29.9,32,3,True,True,13.0,12.6,Medium,4.1,Objection / Legal Hearing (Sec 15),100,1
LA-OD-2026-0959,Jharsuguda Ring-Rail & Transit Oriented Development,Odisha,Jharsuguda,Urban Metros & Smart Cities,603.9,589,31.5,22,2,True,True,5.8,16.5,High,6.0,Objection / Legal Hearing (Sec 15),56,1
LA-GU-2026-0960,Vadodara Multimodal Logistics Hub & Industrial Township,Gujarat,Vadodara,Industrial Corridors & SEZ,324.6,555,32.4,33,5,True,True,33.6,52.3,High,4.3,Rehabilitation & Resettlement (R&R),114,1
LA-OD-2026-0961,Sambalpur Bypass 6-Lane Expressway Expansion,Odisha,Sambalpur,Highways & Expressways,828.8,634,14.4,41,0,False,True,0.0,0.0,Medium,6.1,Notification (Sec 11),90,1
LA-JH-2026-0962,Bokaro Multimodal Logistics Hub & Industrial Township,Jharkhand,Bokaro,Industrial Corridors & SEZ,1045.8,1202,9.9,28,1,False,True,0.0,0.0,Medium,5.7,Notification (Sec 11),91,1
LA-UT-2026-0963,Varanasi Multimodal Logistics Hub & Industrial Township,Uttar Pradesh,Varanasi,Industrial Corridors & SEZ,600.6,1440,18.8,72,3,True,True,6.5,3.2,Medium,6.0,Objection / Legal Hearing (Sec 15),134,1
LA-MA-2026-0964,Thane Bypass 6-Lane Expressway Expansion,Maharashtra,Thane,Highways & Expressways,948.2,1478,80.4,27,1,True,True,85.8,72.5,Medium,6.8,Possession (Sec 38),29,0
LA-GU-2026-0965,Vadodara Bypass 6-Lane Expressway Expansion,Gujarat,Vadodara,Highways & Expressways,783.1,993,29.3,71,2,True,True,9.6,2.9,Medium,4.3,Objection / Legal Hearing (Sec 15),112,1
LA-AN-2026-0966,Guntur Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Guntur,Highways & Expressways,1081.1,1085,43.5,28,4,False,True,14.0,17.1,High,5.0,Objection / Legal Hearing (Sec 15),99,1
LA-JH-2026-0967,Dhanbad Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Dhanbad,Renewable Energy & Solar Parks,692.3,348,32.1,85,2,True,True,22.3,53.2,Medium,7.0,Rehabilitation & Resettlement (R&R),130,1
LA-TA-2026-0968,Chennai Block-IV Mineral Extraction & Processing Node,Tamil Nadu,Chennai,Mining & Coal Exploration,1032.9,1253,8.0,27,0,False,False,0.0,0.0,High,5.0,Preliminary Investigation,69,1
LA-MA-2026-0969,Pune Bypass 6-Lane Expressway Expansion,Maharashtra,Pune,Highways & Expressways,573.8,900,13.6,33,1,False,True,14.8,11.0,Medium,4.4,Objection / Legal Hearing (Sec 15),99,1
LA-MA-2026-0970,Pune Block-IV Mineral Extraction & Processing Node,Maharashtra,Pune,Mining & Coal Exploration,1074.4,738,88.4,17,1,True,True,63.7,62.5,Medium,4.4,Possession (Sec 38),17,0
LA-AN-2026-0971,Vijayawada Ring-Rail & Transit Oriented Development,Andhra Pradesh,Vijayawada,Urban Metros & Smart Cities,985.1,918,79.9,8,1,True,True,63.5,79.1,Low,3.9,Possession (Sec 38),17,0
LA-TA-2026-0972,Madurai Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Madurai,Industrial Corridors & SEZ,1177.3,1934,2.9,2,0,True,True,0.0,0.0,Medium,3.9,Notification (Sec 11),16,0
LA-OD-2026-0973,Sambalpur Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Sambalpur,Railways & Dedicated Freight,62.0,120,5.5,9,2,False,True,0.0,0.0,Low,6.6,Land Survey & Demarcation,93,1
LA-UT-2026-0974,Agra Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Agra,Railways & Dedicated Freight,152.5,309,35.0,76,2,True,True,14.3,26.5,High,5.2,Rehabilitation & Resettlement (R&R),107,1
LA-TA-2026-0975,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,1145.5,1546,37.8,30,0,True,True,4.2,5.2,High,4.0,Objection / Legal Hearing (Sec 15),18,0
LA-MA-2026-0976,Bhopal Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Bhopal,Highways & Expressways,891.0,1396,29.6,11,1,False,True,5.9,13.0,High,5.5,Objection / Legal Hearing (Sec 15),64,1
LA-OD-2026-0977,Sambalpur Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Sambalpur,Renewable Energy & Solar Parks,308.8,495,8.1,21,1,False,True,0.0,0.0,High,6.8,Notification (Sec 11),93,1
LA-UT-2026-0978,Lucknow Ring-Rail & Transit Oriented Development,Uttar Pradesh,Lucknow,Urban Metros & Smart Cities,846.1,574,25.5,63,2,True,True,6.3,12.7,Medium,4.9,Objection / Legal Hearing (Sec 15),109,1
LA-TA-2026-0979,Chennai Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Chennai,Industrial Corridors & SEZ,1038.9,2021,2.5,5,0,False,False,0.0,0.0,Medium,4.1,Preliminary Investigation,49,1
LA-MA-2026-0980,Nashik Ring-Rail & Transit Oriented Development,Maharashtra,Nashik,Urban Metros & Smart Cities,870.1,2155,10.1,18,1,False,False,0.0,0.0,Medium,5.0,Preliminary Investigation,90,1
LA-UT-2026-0981,Kanpur Ultra-Mega 500MW Solar Photovoltaic Park,Uttar Pradesh,Kanpur,Renewable Energy & Solar Parks,201.9,433,9.3,24,1,True,True,0.0,0.0,High,5.7,Notification (Sec 11),59,0
LA-GU-2026-0982,Rajkot Block-IV Mineral Extraction & Processing Node,Gujarat,Rajkot,Mining & Coal Exploration,469.0,831,35.3,20,4,True,True,4.1,3.0,Medium,3.6,Objection / Legal Hearing (Sec 15),95,1
LA-AN-2026-0983,Vijayawada Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Vijayawada,Mining & Coal Exploration,947.5,1184,10.7,3,2,False,True,0.0,0.0,High,3.9,Land Survey & Demarcation,78,1
LA-GU-2026-0984,Rajkot Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Rajkot,Renewable Energy & Solar Parks,242.1,152,71.4,3,1,True,True,64.9,69.6,High,3.6,Final Acquisition Complete,0,0
LA-JH-2026-0985,East Singhbhum Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,East Singhbhum,Railways & Dedicated Freight,1139.4,1705,85.5,20,1,True,True,75.1,88.2,Low,6.9,Final Acquisition Complete,45,0
LA-OD-2026-0986,Sambalpur Multimodal Logistics Hub & Industrial Township,Odisha,Sambalpur,Industrial Corridors & SEZ,878.0,1355,33.3,58,1,True,True,4.6,6.0,Medium,6.3,Compensation Assessment,95,1
LA-GU-2026-0987,Surat Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Surat,Irrigation & Water Reservoirs,990.9,1073,5.8,18,1,False,False,0.0,0.0,Low,3.3,Preliminary Investigation,96,1
LA-OD-2026-0988,Sundargarh Ring-Rail & Transit Oriented Development,Odisha,Sundargarh,Urban Metros & Smart Cities,810.7,1167,11.9,14,0,False,False,0.0,0.0,Low,6.9,Preliminary Investigation,89,1
LA-UT-2026-0989,Gorakhpur Ring-Rail & Transit Oriented Development,Uttar Pradesh,Gorakhpur,Urban Metros & Smart Cities,816.6,963,9.6,13,0,False,False,0.0,0.0,Medium,6.3,Preliminary Investigation,73,1
LA-TA-2026-0990,Coimbatore Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Coimbatore,Industrial Corridors & SEZ,488.8,461,1.5,33,2,True,True,0.0,0.0,High,3.6,Notification (Sec 11),74,1
LA-MA-2026-0991,Aurangabad Bypass 6-Lane Expressway Expansion,Maharashtra,Aurangabad,Highways & Expressways,603.8,464,45.0,15,0,True,True,0.6,8.1,High,5.2,Objection / Legal Hearing (Sec 15),2,0
LA-MA-2026-0992,Jabalpur Ring-Rail & Transit Oriented Development,Madhya Pradesh,Jabalpur,Urban Metros & Smart Cities,940.2,1824,25.5,85,0,True,True,46.5,25.4,Low,6.3,Rehabilitation & Resettlement (R&R),122,1
LA-GU-2026-0993,Ahmedabad Bypass 6-Lane Expressway Expansion,Gujarat,Ahmedabad,Highways & Expressways,833.9,973,27.4,58,0,False,True,10.9,16.5,Low,3.6,Objection / Legal Hearing (Sec 15),100,1
LA-OD-2026-0994,Jharsuguda Bypass 6-Lane Expressway Expansion,Odisha,Jharsuguda,Highways & Expressways,390.7,250,7.9,6,1,False,True,0.0,0.0,High,5.8,Notification (Sec 11),72,1
LA-OD-2026-0995,Jharsuguda Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Jharsuguda,Railways & Dedicated Freight,253.8,540,39.0,45,3,True,True,34.1,22.4,Medium,5.7,Rehabilitation & Resettlement (R&R),110,1
LA-MA-2026-0996,Pune Multimodal Logistics Hub & Industrial Township,Maharashtra,Pune,Industrial Corridors & SEZ,177.8,279,11.5,68,1,True,True,5.5,0.4,High,4.7,Compensation Assessment,94,1
LA-JH-2026-0997,Hazaribagh Ring-Rail & Transit Oriented Development,Jharkhand,Hazaribagh,Urban Metros & Smart Cities,1128.1,2693,0.8,24,1,True,False,0.0,0.0,High,5.5,Preliminary Investigation,50,1
LA-MA-2026-0998,Pune Multimodal Logistics Hub & Industrial Township,Maharashtra,Pune,Industrial Corridors & SEZ,142.4,121,41.4,28,4,False,True,5.3,16.3,High,4.1,Objection / Legal Hearing (Sec 15),105,1
LA-MA-2026-0999,Gwalior Ultra-Mega 500MW Solar Photovoltaic Park,Madhya Pradesh,Gwalior,Renewable Energy & Solar Parks,1181.1,2554,43.7,72,0,False,True,1.7,6.1,High,5.8,Objection / Legal Hearing (Sec 15),92,1
LA-TA-2026-1000,Madurai Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Madurai,Industrial Corridors & SEZ,185.4,109,81.2,11,1,True,True,89.0,52.7,High,4.6,Final Acquisition Complete,0,0
LA-JH-2026-1001,Hazaribagh Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Hazaribagh,Renewable Energy & Solar Parks,968.9,1038,0.2,37,1,False,True,0.0,0.0,Medium,6.4,Notification (Sec 11),109,1
LA-GU-2026-1002,Rajkot Multimodal Logistics Hub & Industrial Township,Gujarat,Rajkot,Industrial Corridors & SEZ,130.3,201,93.5,7,1,True,True,83.2,81.8,Medium,4.4,Possession (Sec 38),4,0
LA-MA-2026-1003,Thane Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Thane,Renewable Energy & Solar Parks,1145.1,2612,39.4,56,3,True,True,12.1,4.5,High,6.7,Objection / Legal Hearing (Sec 15),112,1
LA-JH-2026-1004,Bokaro Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Bokaro,Railways & Dedicated Freight,777.3,1099,83.0,81,2,True,True,35.7,23.7,Medium,6.2,Rehabilitation & Resettlement (R&R),110,1
LA-OD-2026-1005,Sundargarh Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Sundargarh,Railways & Dedicated Freight,187.8,430,95.1,30,0,True,True,99.2,91.4,High,7.0,Final Acquisition Complete,4,0
LA-MA-2026-1006,Nagpur Bypass 6-Lane Expressway Expansion,Maharashtra,Nagpur,Highways & Expressways,970.4,2006,92.9,8,1,True,True,81.8,57.3,Low,4.1,Final Acquisition Complete,7,0
LA-GU-2026-1007,Rajkot Dedicated Freight Rail Freight Corridor & Terminal,Gujarat,Rajkot,Railways & Dedicated Freight,685.1,1450,12.5,33,0,True,False,0.0,0.0,Medium,4.5,Preliminary Investigation,40,0
LA-MA-2026-1008,Thane Dedicated Freight Rail Freight Corridor & Terminal,Maharashtra,Thane,Railways & Dedicated Freight,715.4,1463,19.5,33,3,True,True,13.5,17.1,Low,6.8,Objection / Legal Hearing (Sec 15),117,1
LA-GU-2026-1009,Rajkot Bypass 6-Lane Expressway Expansion,Gujarat,Rajkot,Highways & Expressways,617.1,401,77.9,18,0,True,True,23.4,63.5,High,4.6,Rehabilitation & Resettlement (R&R),1,0
LA-AN-2026-1010,Visakhapatnam Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Visakhapatnam,Mining & Coal Exploration,557.4,1141,7.8,41,2,False,False,0.0,0.0,High,4.5,Preliminary Investigation,106,1
LA-JH-2026-1011,East Singhbhum Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,East Singhbhum,Irrigation & Water Reservoirs,545.2,579,91.4,24,0,True,True,78.0,57.0,High,6.0,Possession (Sec 38),3,0
LA-UT-2026-1012,Gorakhpur Multi-Village Barrage & Micro-Irrigation Canal,Uttar Pradesh,Gorakhpur,Irrigation & Water Reservoirs,1109.3,2602,87.0,0,0,True,True,97.3,53.3,High,6.5,Possession (Sec 38),0,0
LA-AN-2026-1013,Visakhapatnam Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Visakhapatnam,Highways & Expressways,1146.2,1293,2.6,6,2,False,True,0.0,0.0,High,4.1,Land Survey & Demarcation,79,1
LA-MA-2026-1014,Nashik Dedicated Freight Rail Freight Corridor & Terminal,Maharashtra,Nashik,Railways & Dedicated Freight,117.3,96,3.3,32,0,False,True,0.0,0.0,Medium,5.5,Notification (Sec 11),92,1
LA-MA-2026-1015,Jabalpur Multimodal Logistics Hub & Industrial Township,Madhya Pradesh,Jabalpur,Industrial Corridors & SEZ,373.7,384,98.8,27,0,True,True,94.6,66.2,High,5.7,Final Acquisition Complete,9,0
LA-JH-2026-1016,Ranchi Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Ranchi,Irrigation & Water Reservoirs,826.4,1788,28.7,70,3,False,True,13.9,18.1,Medium,7.0,Objection / Legal Hearing (Sec 15),125,1
LA-MA-2026-1017,Pune Ring-Rail & Transit Oriented Development,Maharashtra,Pune,Urban Metros & Smart Cities,997.1,702,85.6,10,1,True,True,98.9,58.6,High,4.9,Final Acquisition Complete,0,0
LA-MA-2026-1018,Indore Ring-Rail & Transit Oriented Development,Madhya Pradesh,Indore,Urban Metros & Smart Cities,310.6,226,86.3,7,0,True,True,99.8,70.4,High,4.0,Final Acquisition Complete,0,0
LA-JH-2026-1019,Bokaro Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Bokaro,Irrigation & Water Reservoirs,824.9,2053,70.5,76,3,True,True,26.1,61.9,Medium,6.3,Rehabilitation & Resettlement (R&R),119,1
LA-JH-2026-1020,East Singhbhum Multimodal Logistics Hub & Industrial Township,Jharkhand,East Singhbhum,Industrial Corridors & SEZ,237.0,416,2.4,0,1,False,True,0.0,0.0,Medium,6.1,Land Survey & Demarcation,77,1
LA-MA-2026-1021,Bhopal Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Bhopal,Highways & Expressways,790.3,1876,87.1,24,0,True,True,73.1,69.9,High,5.0,Final Acquisition Complete,0,0
LA-AN-2026-1022,Vijayawada Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Vijayawada,Renewable Energy & Solar Parks,1144.9,862,12.8,42,0,True,False,0.0,0.0,High,4.2,Preliminary Investigation,37,0
LA-AN-2026-1023,Guntur Ring-Rail & Transit Oriented Development,Andhra Pradesh,Guntur,Urban Metros & Smart Cities,675.4,426,80.4,22,0,True,True,85.0,75.4,High,5.0,Final Acquisition Complete,10,0
LA-UT-2026-1024,Varanasi Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Varanasi,Railways & Dedicated Freight,928.7,1684,88.5,2,1,True,True,71.0,89.0,High,5.7,Final Acquisition Complete,0,0
LA-MA-2026-1025,Gwalior Multi-Village Barrage & Micro-Irrigation Canal,Madhya Pradesh,Gwalior,Irrigation & Water Reservoirs,609.2,1334,73.9,1,1,True,True,80.6,59.8,High,5.5,Final Acquisition Complete,1,0
LA-JH-2026-1026,Bokaro Block-IV Mineral Extraction & Processing Node,Jharkhand,Bokaro,Mining & Coal Exploration,842.2,1908,13.0,39,2,False,False,0.0,0.0,Medium,6.4,Preliminary Investigation,109,1
LA-JH-2026-1027,Ranchi Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Ranchi,Railways & Dedicated Freight,1026.7,1064,59.0,88,2,True,True,28.4,34.7,Medium,7.8,Compensation Disbursement,136,1
LA-OD-2026-1028,Sambalpur Ring-Rail & Transit Oriented Development,Odisha,Sambalpur,Urban Metros & Smart Cities,1000.6,944,60.5,61,2,True,True,46.1,43.6,Medium,6.7,Rehabilitation & Resettlement (R&R),108,1
LA-TA-2026-1029,Coimbatore Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Coimbatore,Irrigation & Water Reservoirs,1098.9,1304,8.6,44,0,False,True,0.0,0.0,Medium,4.3,Land Survey & Demarcation,91,1
LA-TA-2026-1030,Chennai Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Chennai,Renewable Energy & Solar Parks,458.8,252,58.7,88,0,True,True,48.3,62.5,Medium,4.6,Rehabilitation & Resettlement (R&R),71,0
LA-AN-2026-1031,Guntur Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Guntur,Highways & Expressways,993.6,644,97.4,16,0,True,True,84.0,58.2,Medium,5.0,Final Acquisition Complete,0,0
LA-AN-2026-1032,Visakhapatnam Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Visakhapatnam,Highways & Expressways,370.0,264,38.1,70,3,True,True,18.7,23.7,High,4.0,Compensation Disbursement,122,1
LA-GU-2026-1033,Rajkot Block-IV Mineral Extraction & Processing Node,Gujarat,Rajkot,Mining & Coal Exploration,844.1,1508,14.3,22,0,True,True,0.0,0.0,Medium,4.6,Land Survey & Demarcation,30,0
LA-MA-2026-1034,Aurangabad Ring-Rail & Transit Oriented Development,Maharashtra,Aurangabad,Urban Metros & Smart Cities,915.4,470,3.5,25,1,False,True,0.0,0.0,Medium,5.6,Land Survey & Demarcation,90,1
LA-TA-2026-1035,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,513.2,1030,78.4,10,1,True,True,94.5,56.9,High,4.4,Final Acquisition Complete,4,0
LA-AN-2026-1036,Guntur Ring-Rail & Transit Oriented Development,Andhra Pradesh,Guntur,Urban Metros & Smart Cities,950.4,2074,57.6,64,0,True,True,22.2,45.7,Medium,4.8,Compensation Disbursement,58,0
LA-JH-2026-1037,Ranchi Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Ranchi,Railways & Dedicated Freight,110.5,107,38.9,13,2,True,True,14.9,2.3,Medium,7.3,Objection / Legal Hearing (Sec 15),78,1
LA-TA-2026-1038,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,826.3,882,7.8,24,2,False,True,0.0,0.0,High,4.1,Land Survey & Demarcation,92,1
LA-MA-2026-1039,Indore Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Indore,Railways & Dedicated Freight,552.6,980,86.7,56,1,True,True,35.7,22.5,High,4.8,Rehabilitation & Resettlement (R&R),30,0
LA-UT-2026-1040,Gorakhpur Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Gorakhpur,Railways & Dedicated Freight,856.4,1811,2.0,12,0,True,True,0.0,0.0,High,5.9,Land Survey & Demarcation,26,0
LA-JH-2026-1041,East Singhbhum Bypass 6-Lane Expressway Expansion,Jharkhand,East Singhbhum,Highways & Expressways,312.6,320,91.5,24,0,True,True,78.5,51.2,High,6.7,Final Acquisition Complete,8,0
LA-MA-2026-1042,Nashik Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Nashik,Irrigation & Water Reservoirs,330.9,809,42.3,28,2,True,True,15.4,22.7,High,5.0,Compensation Disbursement,62,0
LA-MA-2026-1043,Gwalior Multi-Village Barrage & Micro-Irrigation Canal,Madhya Pradesh,Gwalior,Irrigation & Water Reservoirs,670.5,578,1.8,4,0,False,False,0.0,0.0,High,5.6,Preliminary Investigation,42,1
LA-OD-2026-1044,Jharsuguda Multimodal Logistics Hub & Industrial Township,Odisha,Jharsuguda,Industrial Corridors & SEZ,1149.1,2702,2.6,26,0,False,True,0.0,0.0,Medium,6.6,Land Survey & Demarcation,80,1
LA-GU-2026-1045,Vadodara Dedicated Freight Rail Freight Corridor & Terminal,Gujarat,Vadodara,Railways & Dedicated Freight,672.0,653,89.6,27,1,True,True,88.1,62.2,High,4.0,Final Acquisition Complete,15,0
LA-AN-2026-1046,Guntur Multimodal Logistics Hub & Industrial Township,Andhra Pradesh,Guntur,Industrial Corridors & SEZ,282.2,597,98.3,18,0,True,True,82.8,63.1,High,5.0,Possession (Sec 38),0,0
LA-MA-2026-1047,Nagpur Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Nagpur,Renewable Energy & Solar Parks,28.2,46,74.9,14,1,True,True,73.2,83.3,High,4.5,Possession (Sec 38),0,0
LA-MA-2026-1048,Nagpur Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Nagpur,Renewable Energy & Solar Parks,1136.3,1747,70.8,25,0,True,True,87.0,98.6,Medium,4.0,Final Acquisition Complete,11,0
LA-JH-2026-1049,Hazaribagh Ring-Rail & Transit Oriented Development,Jharkhand,Hazaribagh,Urban Metros & Smart Cities,599.5,1271,84.0,11,0,True,True,80.1,93.2,Medium,5.4,Final Acquisition Complete,0,0
LA-TA-2026-1050,Madurai Bypass 6-Lane Expressway Expansion,Tamil Nadu,Madurai,Highways & Expressways,262.3,277,13.8,36,0,False,False,0.0,0.0,High,4.1,Preliminary Investigation,65,1
LA-MA-2026-1051,Bhopal Ring-Rail & Transit Oriented Development,Madhya Pradesh,Bhopal,Urban Metros & Smart Cities,51.8,41,11.7,42,1,False,True,0.0,0.0,Low,5.8,Notification (Sec 11),119,1
